datetime,date,open,high,low,close,volume,symbol
2019-09-19 09:01:00+09:00,2019-09-19,5890,5890,5860,5860,3296,105840
2019-09-19 09:01:00+09:00,2019-09-19,14850,14850,14850,14850,278,241710
2019-09-19 09:01:00+09:00,2019-09-19,14800,14800,14750,14750,3025,003000
2019-09-19 09:01:00+09:00,2019-09-19,11700,11700,11700,11700,81,079960
2019-09-19 09:01:00+09:00,2019-09-19,5700,5750,5700,5710,12084,010040
2019-09-19 09:01:00+09:00,2019-09-19,31600,31600,31500,31500,65,267270
2019-09-19 09:01:00+09:00,2019-09-19,1835,1845,1835,1845,3470,002450
2019-09-19 09:01:00+09:00,2019-09-19,4800,4800,4800,4800,466,263770
2019-09-19 09:01:00+09:00,2019-09-19,16100,16100,16100,16100,4302,312610
2019-09-19 09:01:00+09:00,2019-09-19,7700,7740,7690,7740,8063,033100
2019-09-19 09:01:00+09:00,2019-09-19,990,990,990,990,107,037400
2019-09-19 09:01:00+09:00,2019-09-19,6770,6780,6740,6740,6765,137400
2019-09-19 09:01:00+09:00,2019-09-19,15900,15900,15900,15900,1,004960
2019-09-19 09:01:00+09:00,2019-09-19,57000,57200,57000,57200,1268,192080
2019-09-19 09:01:00+09:00,2019-09-19,15400,15500,15400,15500,125,257370
2019-09-19 09:01:00+09:00,2019-09-19,5750,5750,5750,5750,411,060570
2019-09-19 09:01:00+09:00,2019-09-19,20000,20000,18700,18800,4880,016380
2019-09-19 09:01:00+09:00,2019-09-19,1355,1355,1350,1350,14148,033110
2019-09-19 09:01:00+09:00,2019-09-19,1935,1940,1930,1935,47279,012860
2019-09-19 09:07:00+09:00,2019-09-19,54400,54400,54200,54200,4,025000
2019-09-19 09:01:00+09:00,2019-09-19,12950,12950,12950,12950,547,004970
2019-09-19 09:01:00+09:00,2019-09-19,61300,61300,60600,60900,7930,053800
2019-09-19 09:01:00+09:00,2019-09-19,4550,4555,4550,4555,104,004780
2019-09-19 09:01:00+09:00,2019-09-19,46400,46900,46400,46900,1133,001820
2019-09-19 09:01:00+09:00,2019-09-19,2705,2705,2705,2705,5048,084180
2019-09-19 09:01:00+09:00,2019-09-19,41450,41450,41250,41350,2529,020150
2019-09-19 09:01:00+09:00,2019-09-19,3705,3720,3705,3705,14984,012690
2019-09-19 09:01:00+09:00,2019-09-19,3200,3200,3200,3200,3,032540
2019-09-19 09:01:00+09:00,2019-09-19,1185,1185,1175,1175,8,060560
2019-09-19 09:01:00+09:00,2019-09-19,5420,5430,5420,5430,1410,003010
2019-09-19 09:01:00+09:00,2019-09-19,2630,2635,2620,2625,7608,079970
2019-09-19 09:01:00+09:00,2019-09-19,55100,55100,55100,55100,264,095700
2019-09-19 09:01:00+09:00,2019-09-19,703,703,700,703,4274,010050
2019-09-19 09:01:00+09:00,2019-09-19,11550,11600,11500,11500,2725,267260
2019-09-19 09:01:00+09:00,2019-09-19,1615,1620,1610,1610,5124,027830
2019-09-19 09:16:00+09:00,2019-09-19,4745,4745,4745,4745,130,006140
2019-09-19 09:01:00+09:00,2019-09-19,1825,1865,1825,1865,914,057680
2019-09-19 09:01:00+09:00,2019-09-19,634,634,624,624,2296,028040
2019-09-19 09:01:00+09:00,2019-09-19,7100,7110,7040,7110,18512,064510
2019-09-19 09:01:00+09:00,2019-09-19,15050,15050,15050,15050,1,036530
2019-09-19 09:01:00+09:00,2019-09-19,13450,13450,13400,13450,12719,041960
2019-09-19 09:01:00+09:00,2019-09-19,22050,22150,21950,21950,362,005850
2019-09-19 09:01:00+09:00,2019-09-19,5800,5800,5800,5800,11,024120
2019-09-19 09:01:00+09:00,2019-09-19,26300,26300,26300,26300,140,043150
2019-09-19 09:01:00+09:00,2019-09-19,249500,250000,248500,249000,827,011170
2019-09-19 09:01:00+09:00,2019-09-19,22500,22600,22500,22600,12,095270
2019-09-19 09:01:00+09:00,2019-09-19,24850,24850,24750,24800,598,038290
2019-09-19 09:01:00+09:00,2019-09-19,4580,4580,4580,4580,232,026910
2019-09-19 09:01:00+09:00,2019-09-19,12150,12150,12150,12150,890,039830
2019-09-19 09:01:00+09:00,2019-09-19,1960,1970,1960,1965,24970,003560
2019-09-19 09:01:00+09:00,2019-09-19,4270,4270,4270,4270,72,054410
2019-09-19 09:01:00+09:00,2019-09-19,2650,2650,2645,2645,4921,050110
2019-09-19 09:01:00+09:00,2019-09-19,23450,23450,23450,23450,1,238200
2019-09-19 09:01:00+09:00,2019-09-19,1000,1000,1000,1000,5852,123840
2019-09-19 09:01:00+09:00,2019-09-19,4325,4330,4325,4330,184,042500
2019-09-19 09:01:00+09:00,2019-09-19,10700,10700,10700,10700,467,186230
2019-09-19 09:01:00+09:00,2019-09-19,7200,7200,7200,7200,160,059120
2019-09-19 09:01:00+09:00,2019-09-19,10150,10200,10100,10200,25844,033500
2019-09-19 09:03:00+09:00,2019-09-19,7240,7240,7240,7240,1,173130
2019-09-19 09:01:00+09:00,2019-09-19,22900,22900,22900,22900,136,000860
2019-09-19 09:01:00+09:00,2019-09-19,5620,5690,5620,5690,3645,069140
2019-09-19 09:01:00+09:00,2019-09-19,1895,1895,1895,1895,1238,048830
2019-09-19 09:01:00+09:00,2019-09-19,48050,48050,47850,48000,608579,005930
2019-09-19 09:01:00+09:00,2019-09-19,1440,1460,1440,1460,6170,012280
2019-09-19 09:01:00+09:00,2019-09-19,5540,5550,5520,5550,461,950140
2019-09-19 09:01:00+09:00,2019-09-19,5210,5210,5210,5210,306,126870
2019-09-19 09:01:00+09:00,2019-09-19,12000,12000,12000,12000,1279,030960
2019-09-19 09:15:00+09:00,2019-09-19,10950,10950,10950,10950,1,226610
2019-09-19 09:01:00+09:00,2019-09-19,50400,50400,50200,50200,1962,078930
2019-09-19 09:01:00+09:00,2019-09-19,1455,1460,1455,1455,17703,030790
2019-09-19 09:01:00+09:00,2019-09-19,90500,90600,90500,90600,6,120030
2019-09-19 09:01:00+09:00,2019-09-19,2520,2520,2505,2505,13006,036120
2019-09-19 09:01:00+09:00,2019-09-19,1335,1335,1330,1330,9936,008970
2019-09-19 09:01:00+09:00,2019-09-19,1915,1945,1915,1945,840,208710
2019-09-19 09:01:00+09:00,2019-09-19,12600,12600,12600,12600,7,001940
2019-09-19 09:01:00+09:00,2019-09-19,3360,3385,3360,3380,3293,226360
2019-09-19 09:01:00+09:00,2019-09-19,15750,15800,15750,15800,955,095660
2019-09-19 09:01:00+09:00,2019-09-19,4160,4185,4130,4185,561,079810
2019-09-19 09:01:00+09:00,2019-09-19,8690,8690,8690,8690,1,011560
2019-09-19 09:01:00+09:00,2019-09-19,2950,2980,2950,2980,840,187270
2019-09-19 09:01:00+09:00,2019-09-19,4865,4865,4860,4865,9300,047040
2019-09-19 09:01:00+09:00,2019-09-19,9450,9500,9440,9440,1545,067390
2019-09-19 09:01:00+09:00,2019-09-19,1590,1590,1570,1570,22073,143540
2019-09-19 09:01:00+09:00,2019-09-19,7200,7220,7200,7220,1272,038680
2019-09-19 09:01:00+09:00,2019-09-19,5040,5040,5010,5010,1369,071280
2019-09-19 09:01:00+09:00,2019-09-19,5110,5180,5110,5180,408,263600
2019-09-19 09:01:00+09:00,2019-09-19,2710,2710,2700,2705,2094,075970
2019-09-19 09:01:00+09:00,2019-09-19,2085,2085,2085,2085,30,323230
2019-09-19 09:01:00+09:00,2019-09-19,5510,5550,5510,5550,6305,038870
2019-09-19 09:01:00+09:00,2019-09-19,443000,443000,442000,442000,234,010130
2019-09-19 09:01:00+09:00,2019-09-19,1195,1200,1195,1200,169,042110
2019-09-19 09:01:00+09:00,2019-09-19,3900,3900,3890,3890,427,036690
2019-09-19 09:01:00+09:00,2019-09-19,3110,3125,3100,3100,71004,009460
2019-09-19 09:01:00+09:00,2019-09-19,1785,1785,1785,1785,3052,025820
2019-09-19 09:01:00+09:00,2019-09-19,30750,30800,30550,30550,1445,112040
2019-09-19 09:02:00+09:00,2019-09-19,4430,4430,4430,4430,1000,004150
2019-09-19 09:01:00+09:00,2019-09-19,2025,2045,2025,2045,699,001000
2019-09-19 09:01:00+09:00,2019-09-19,6150,6150,6150,6150,1212,072950
2019-09-19 09:01:00+09:00,2019-09-19,27100,27100,27100,27100,1,005500
2019-09-19 09:01:00+09:00,2019-09-19,2725,2725,2690,2690,10584,101000
2019-09-19 09:01:00+09:00,2019-09-19,9560,9630,9560,9600,9902,039560
2019-09-19 09:06:00+09:00,2019-09-19,96200,96200,96000,96000,36,003830
2019-09-19 09:04:00+09:00,2019-09-19,3240,3240,3240,3240,10,002290
2019-09-19 09:01:00+09:00,2019-09-19,2960,2980,2960,2980,7131,058820
2019-09-19 09:01:00+09:00,2019-09-19,3471,3476,3448,3448,4431,203650
2019-09-19 09:01:00+09:00,2019-09-19,1465,1465,1465,1465,1124,090080
2019-09-19 09:01:00+09:00,2019-09-19,6170,6170,6000,6000,14428,131100
2019-09-19 09:01:00+09:00,2019-09-19,2030,2045,2030,2045,37764,054940
2019-09-19 09:01:00+09:00,2019-09-19,812,830,812,829,8699,214310
2019-09-19 09:02:00+09:00,2019-09-19,12750,12750,12750,12750,1,080720
2019-09-19 09:01:00+09:00,2019-09-19,1340,1340,1325,1340,473,137940
2019-09-19 09:01:00+09:00,2019-09-19,5030,5050,5030,5050,94,049520
2019-09-19 09:10:00+09:00,2019-09-19,2175,2175,2175,2175,1,261200
2019-09-19 09:01:00+09:00,2019-09-19,143000,143000,142500,143000,157,000120
2019-09-19 09:01:00+09:00,2019-09-19,5640,5640,5640,5640,2,225330
2019-09-19 09:01:00+09:00,2019-09-19,1500,1500,1500,1500,624,096630
2019-09-19 09:01:00+09:00,2019-09-19,1300,1300,1300,1300,654,121850
2019-09-19 09:01:00+09:00,2019-09-19,25550,25600,25550,25600,524,100120
2019-09-19 09:01:00+09:00,2019-09-19,7730,7770,7730,7770,1174,041140
2019-09-19 09:01:00+09:00,2019-09-19,3565,3580,3565,3570,16647,220260
2019-09-19 09:01:00+09:00,2019-09-19,94400,94400,94400,94400,144,057050
2019-09-19 09:01:00+09:00,2019-09-19,9450,9520,9450,9520,1004,005070
2019-09-19 09:01:00+09:00,2019-09-19,1235,1235,1235,1235,327,024900
2019-09-19 09:01:00+09:00,2019-09-19,2065,2065,2065,2065,1393,085670
2019-09-19 09:01:00+09:00,2019-09-19,2230,2230,2230,2230,3,001570
2019-09-19 09:01:00+09:00,2019-09-19,8310,8310,8300,8300,300,039010
2019-09-19 09:04:00+09:00,2019-09-19,3735,3735,3735,3735,1,051390
2019-09-19 09:01:00+09:00,2019-09-19,27550,27550,27250,27300,652,078070
2019-09-19 09:01:00+09:00,2019-09-19,3325,3325,3310,3310,441,009070
2019-09-19 09:01:00+09:00,2019-09-19,30150,30150,30150,30150,243,180640
2019-09-19 09:01:00+09:00,2019-09-19,41900,41900,41750,41900,873,012450
2019-09-19 09:01:00+09:00,2019-09-19,1370,1370,1365,1370,6868,192250
2019-09-19 09:01:00+09:00,2019-09-19,504,504,503,503,7971,000040
2019-09-19 09:01:00+09:00,2019-09-19,15700,15900,15700,15900,3492,228760
2019-09-19 09:01:00+09:00,2019-09-19,2400,2410,2400,2410,4657,004540
2019-09-19 09:01:00+09:00,2019-09-19,9550,9550,9550,9550,26,213090
2019-09-19 09:01:00+09:00,2019-09-19,78300,79100,78300,79100,328,069960
2019-09-19 09:01:00+09:00,2019-09-19,4360,4415,4355,4385,816461,005110
2019-09-19 09:01:00+09:00,2019-09-19,544,544,539,539,59079,141020
2019-09-19 09:01:00+09:00,2019-09-19,2910,2910,2910,2910,1713,008420
2019-09-19 09:01:00+09:00,2019-09-19,24750,24750,24750,24750,540,045520
2019-09-19 09:01:00+09:00,2019-09-19,1915,1935,1915,1920,5950,013000
2019-09-19 09:01:00+09:00,2019-09-19,1290,1290,1290,1290,1888,041020
2019-09-19 09:01:00+09:00,2019-09-19,3750,3750,3750,3750,19,006380
2019-09-19 09:01:00+09:00,2019-09-19,2120,2150,2120,2150,475,002680
2019-09-19 09:10:00+09:00,2019-09-19,9400,9400,9400,9400,2,258250
2019-09-19 09:01:00+09:00,2019-09-19,3550,3635,3550,3575,6990,014790
2019-09-19 09:01:00+09:00,2019-09-19,2945,2945,2945,2945,5,155900
2019-09-19 09:01:00+09:00,2019-09-19,4430,4430,4430,4430,378,046940
2019-09-19 09:01:00+09:00,2019-09-19,2400,2400,2390,2390,5106,031510
2019-09-19 09:01:00+09:00,2019-09-19,8050,8070,8050,8070,273,171120
2019-09-19 09:01:00+09:00,2019-09-19,1315,1315,1315,1315,14,002870
2019-09-19 09:03:00+09:00,2019-09-19,5180,5180,5180,5180,3,246720
2019-09-19 09:01:00+09:00,2019-09-19,35750,35750,35600,35600,929,189300
2019-09-19 09:01:00+09:00,2019-09-19,5070,5070,5070,5070,25,013570
2019-09-19 09:01:00+09:00,2019-09-19,6760,6760,6720,6720,226,101160
2019-09-19 09:01:00+09:00,2019-09-19,9200,9210,9190,9200,21798,093370
2019-09-19 09:01:00+09:00,2019-09-19,7300,7300,7300,7300,264,229640
2019-09-19 09:01:00+09:00,2019-09-19,1285,1285,1280,1280,7349,066110
2019-09-19 09:01:00+09:00,2019-09-19,28650,28650,28650,28650,114,210980
2019-09-19 09:01:00+09:00,2019-09-19,1430,1430,1430,1430,18478,214270
2019-09-19 09:01:00+09:00,2019-09-19,7780,7800,7780,7790,12063,006800
2019-09-19 09:01:00+09:00,2019-09-19,544,544,544,544,328,051780
2019-09-19 09:40:00+09:00,2019-09-19,5580,5580,5580,5580,50,246250
2019-09-19 09:01:00+09:00,2019-09-19,50500,50500,50500,50500,2,071320
2019-09-19 09:05:00+09:00,2019-09-19,2050,2050,2050,2050,6,258050
2019-09-19 09:12:00+09:00,2019-09-19,9180,9180,9180,9180,1,278380
2019-09-19 09:01:00+09:00,2019-09-19,67700,67700,67700,67700,6,145720
2019-09-19 09:04:00+09:00,2019-09-19,13400,13400,13400,13400,2,220100
2019-09-19 09:01:00+09:00,2019-09-19,2560,2570,2560,2565,92390,009270
2019-09-19 09:01:00+09:00,2019-09-19,4210,4210,4210,4210,30,277070
2019-09-19 09:01:00+09:00,2019-09-19,1455,1455,1455,1455,53,032580
2019-09-19 09:01:00+09:00,2019-09-19,4570,4570,4570,4570,5,089470
2019-09-19 09:01:00+09:00,2019-09-19,14000,14000,14000,14000,16,052260
2019-09-19 09:01:00+09:00,2019-09-19,14250,14300,14250,14300,334,000240
2019-09-19 09:01:00+09:00,2019-09-19,27150,27250,27150,27200,1336,240810
2019-09-19 09:01:00+09:00,2019-09-19,9660,9660,9650,9650,1003,140670
2019-09-19 09:01:00+09:00,2019-09-19,2245,2340,2245,2340,16,080440
2019-09-19 09:01:00+09:00,2019-09-19,171000,171200,171000,171200,357,035760
2019-09-19 09:01:00+09:00,2019-09-19,10450,10450,10450,10450,75,138250
2019-09-19 09:01:00+09:00,2019-09-19,11650,11700,11600,11700,1174,066310
2019-09-19 09:01:00+09:00,2019-09-19,9840,9850,9840,9850,1150,078890
2019-09-19 09:01:00+09:00,2019-09-19,2200,2200,2200,2200,26,022220
2019-09-19 09:01:00+09:00,2019-09-19,16050,16150,16000,16150,5816,272450
2019-09-19 09:01:00+09:00,2019-09-19,3920,3925,3890,3905,113620,008350
2019-09-19 09:01:00+09:00,2019-09-19,3540,3540,3540,3540,3,028080
2019-09-19 09:01:00+09:00,2019-09-19,2940,2940,2925,2925,23444,001360
2019-09-19 09:01:00+09:00,2019-09-19,19150,19250,19150,19250,99,052710
2019-09-19 09:03:00+09:00,2019-09-19,36500,36500,36500,36500,54,012320
2019-09-19 09:01:00+09:00,2019-09-19,1955,1960,1955,1955,54,040300
2019-09-19 09:01:00+09:00,2019-09-19,9120,9150,9070,9090,4973,219420
2019-09-19 09:01:00+09:00,2019-09-19,4670,4690,4650,4690,8871,094970
2019-09-19 09:01:00+09:00,2019-09-19,16150,16300,16150,16300,860,035600
2019-09-19 09:01:00+09:00,2019-09-19,20250,20250,20250,20250,1317,950180
2019-09-19 09:01:00+09:00,2019-09-19,13050,13100,13050,13050,1044,086390
2019-09-19 09:01:00+09:00,2019-09-19,1210,1210,1210,1210,317,126640
2019-09-19 09:01:00+09:00,2019-09-19,1270,1270,1270,1270,40,182690
2019-09-19 09:02:00+09:00,2019-09-19,2790,2790,2790,2790,3,203450
2019-09-19 09:01:00+09:00,2019-09-19,2295,2295,2295,2295,3,001200
2019-09-19 09:01:00+09:00,2019-09-19,8540,8590,8540,8590,1122,108230
2019-09-19 12:37:00+09:00,2019-09-19,3900,3900,3900,3900,11,044990
2019-09-19 09:01:00+09:00,2019-09-19,3690,3690,3690,3690,9,092440
2019-09-19 09:01:00+09:00,2019-09-19,3365,3365,3365,3365,270,016740
2019-09-19 09:01:00+09:00,2019-09-19,172000,172000,172000,172000,63,036490
2019-09-19 09:02:00+09:00,2019-09-19,8760,8760,8760,8760,3,032190
2019-09-19 09:01:00+09:00,2019-09-19,57500,57500,57500,57500,146,192440
2019-09-19 09:01:00+09:00,2019-09-19,5320,5330,5230,5260,224739,052670
2019-09-19 09:01:00+09:00,2019-09-19,10850,10850,10800,10800,1868,136490
2019-09-19 09:24:00+09:00,2019-09-19,70800,70900,70800,70900,2,000650
2019-09-19 09:01:00+09:00,2019-09-19,23300,23400,23200,23200,691,055490
2019-09-19 09:01:00+09:00,2019-09-19,3885,3900,3730,3755,73509,047080
2019-09-19 09:01:00+09:00,2019-09-19,7600,7650,7600,7650,2905,066700
2019-09-19 09:01:00+09:00,2019-09-19,16450,16600,16450,16600,955,270870
2019-09-19 09:01:00+09:00,2019-09-19,1600,1600,1595,1595,16180,013360
2019-09-19 10:06:00+09:00,2019-09-19,9650,9650,9650,9650,619,329050
2019-09-19 09:01:00+09:00,2019-09-19,24700,24750,24700,24750,119,001770
2019-09-19 09:01:00+09:00,2019-09-19,5100,5130,5090,5130,7732,080520
2019-09-19 09:01:00+09:00,2019-09-19,5080,5090,5080,5090,873,049720
2019-09-19 09:01:00+09:00,2019-09-19,11550,11550,11550,11550,1,000320
2019-09-19 09:01:00+09:00,2019-09-19,349,357,349,353,101888,052300
2019-09-19 09:01:00+09:00,2019-09-19,8350,8350,8350,8350,2282,017890
2019-09-19 09:01:00+09:00,2019-09-19,16000,16000,16000,16000,83,104620
2019-09-19 09:02:00+09:00,2019-09-19,18200,18200,18200,18200,11,092130
2019-09-19 09:01:00+09:00,2019-09-19,1250,1250,1240,1245,2069,009310
2019-09-19 09:01:00+09:00,2019-09-19,1810,1950,1810,1890,146576,204840
2019-09-19 09:01:00+09:00,2019-09-19,100000,100500,100000,100000,822,271560
2019-09-19 09:01:00+09:00,2019-09-19,4225,4225,4225,4225,1117,203690
2019-09-19 09:01:00+09:00,2019-09-19,30350,30350,30000,30050,1474,042660
2019-09-19 09:01:00+09:00,2019-09-19,2620,2790,2620,2635,580,010640
2019-09-19 09:01:00+09:00,2019-09-19,2645,2660,2640,2660,2378,191410
2019-09-19 09:01:00+09:00,2019-09-19,7660,7660,7660,7660,21,222110
2019-09-19 09:01:00+09:00,2019-09-19,6840,6850,6840,6850,116,015710
2019-09-19 09:01:00+09:00,2019-09-19,7830,7830,7800,7800,1768,058610
2019-09-19 09:01:00+09:00,2019-09-19,48850,48850,48350,48400,522,011210
2019-09-19 09:01:00+09:00,2019-09-19,6440,6440,6410,6410,1484,000490
2019-09-19 09:01:00+09:00,2019-09-19,12100,12150,12100,12150,9922,032350
2019-09-19 09:01:00+09:00,2019-09-19,3230,3230,3230,3230,49,060370
2019-09-19 09:01:00+09:00,2019-09-19,16400,16400,16350,16350,401,016580
2019-09-19 09:01:00+09:00,2019-09-19,8310,8310,8250,8290,5952,088800
2019-09-19 09:01:00+09:00,2019-09-19,6880,6880,6810,6860,14757,092870
2019-09-19 09:01:00+09:00,2019-09-19,9850,9850,9800,9800,1301,072990
2019-09-19 09:01:00+09:00,2019-09-19,4395,4395,4395,4395,203,006220
2019-09-19 09:01:00+09:00,2019-09-19,4465,4475,4460,4475,6199,002720
2019-09-19 09:02:00+09:00,2019-09-19,3500,3500,3500,3500,2,114630
2019-09-19 09:01:00+09:00,2019-09-19,4100,4100,4100,4100,782,155650
2019-09-19 09:01:00+09:00,2019-09-19,20850,20850,20850,20850,1067,011760
2019-09-19 09:01:00+09:00,2019-09-19,391,391,391,391,12,015260
2019-09-19 09:01:00+09:00,2019-09-19,5340,5340,5340,5340,10,075580
2019-09-19 09:01:00+09:00,2019-09-19,5810,5820,5810,5820,1560,032620
2019-09-19 09:01:00+09:00,2019-09-19,4840,4885,4840,4885,15834,121890
2019-09-19 09:01:00+09:00,2019-09-19,3490,3490,3480,3480,14370,160600
2019-09-19 09:01:00+09:00,2019-09-19,1340,1340,1325,1325,1126,073640
2019-09-19 09:01:00+09:00,2019-09-19,990,1005,990,1005,962,053590
2019-09-19 09:01:00+09:00,2019-09-19,4455,4455,4455,4455,33,212560
2019-09-19 09:01:00+09:00,2019-09-19,20200,20300,20200,20300,51,033270
2019-09-19 09:01:00+09:00,2019-09-19,5760,5760,5760,5760,128,061250
2019-09-19 09:27:00+09:00,2019-09-19,2785,2785,2785,2785,1,267060
2019-09-19 09:20:00+09:00,2019-09-19,1760,1760,1760,1760,24,159650
2019-09-19 09:01:00+09:00,2019-09-19,1415,1430,1415,1420,37275,006340
2019-09-19 09:01:00+09:00,2019-09-19,34400,34450,34400,34450,930,243840
2019-09-19 09:01:00+09:00,2019-09-19,6410,6410,6360,6380,34914,050890
2019-09-19 09:01:00+09:00,2019-09-19,9840,9850,9590,9620,87798,195500
2019-09-19 09:01:00+09:00,2019-09-19,3225,3225,3225,3225,4566,095500
2019-09-19 09:01:00+09:00,2019-09-19,3010,3020,3010,3020,14991,049480
2019-09-19 09:01:00+09:00,2019-09-19,26700,26700,26650,26700,436,000080
2019-09-19 09:01:00+09:00,2019-09-19,3515,3525,3510,3520,26102,064260
2019-09-19 09:01:00+09:00,2019-09-19,2470,2470,2460,2470,17,033310
2019-09-19 09:01:00+09:00,2019-09-19,6320,6360,6320,6350,549,042700
2019-09-19 09:01:00+09:00,2019-09-19,31600,31900,31600,31900,59,063080
2019-09-19 09:01:00+09:00,2019-09-19,1335,1340,1335,1335,6194,011370
2019-09-19 09:06:00+09:00,2019-09-19,1545,1545,1545,1545,1,279060
2019-09-19 09:01:00+09:00,2019-09-19,11700,11800,11700,11700,4261,308100
2019-09-19 09:01:00+09:00,2019-09-19,14550,14600,14500,14550,96032,025980
2019-09-19 09:01:00+09:00,2019-09-19,8870,8930,8870,8930,359,025770
2019-09-19 09:09:00+09:00,2019-09-19,3770,3770,3770,3770,1,088790
2019-09-19 09:01:00+09:00,2019-09-19,149500,149500,149500,149500,13,280360
2019-09-19 09:01:00+09:00,2019-09-19,11000,11000,11000,11000,558,033660
2019-09-19 09:01:00+09:00,2019-09-19,1110,1110,1110,1110,72,041590
2019-09-19 09:01:00+09:00,2019-09-19,228500,230000,228500,230000,130,002380
2019-09-19 09:01:00+09:00,2019-09-19,6200,6200,6200,6200,1,086080
2019-09-19 09:01:00+09:00,2019-09-19,1264000,1264000,1257000,1257000,479,051900
2019-09-19 09:01:00+09:00,2019-09-19,23850,23850,23650,23850,150,110790
2019-09-19 09:01:00+09:00,2019-09-19,499500,499500,496000,496000,38,003920
2019-09-19 09:01:00+09:00,2019-09-19,41300,41300,41150,41150,6528,047810
2019-09-19 09:01:00+09:00,2019-09-19,4645,4645,4645,4645,13,010960
2019-09-19 09:01:00+09:00,2019-09-19,1450,1470,1450,1470,1375,042940
2019-09-19 09:01:00+09:00,2019-09-19,118500,120000,118500,119000,117,035510
2019-09-19 09:01:00+09:00,2019-09-19,1420,1420,1405,1405,7139,104040
2019-09-19 09:01:00+09:00,2019-09-19,2100,2105,2100,2105,9,032280
2019-09-19 09:01:00+09:00,2019-09-19,7300,7300,7290,7290,1847,016450
2019-09-19 09:01:00+09:00,2019-09-19,3510,3520,3510,3510,2714,133820
2019-09-19 09:01:00+09:00,2019-09-19,3400,3400,3400,3400,1,000540
2019-09-19 09:01:00+09:00,2019-09-19,391100,391100,391100,391100,39,145020
2019-09-19 09:01:00+09:00,2019-09-19,63600,63600,63200,63200,169,181710
2019-09-19 09:01:00+09:00,2019-09-19,5030,5050,5000,5050,2250,041520
2019-09-19 09:01:00+09:00,2019-09-19,4100,4120,4100,4120,177,017000
2019-09-19 09:01:00+09:00,2019-09-19,2015,2025,2015,2020,1892,066410
2019-09-19 09:01:00+09:00,2019-09-19,6750,6750,6750,6750,148,018680
2019-09-19 09:01:00+09:00,2019-09-19,6260,6260,6190,6190,331,002800
2019-09-19 09:01:00+09:00,2019-09-19,2235,2235,2235,2235,1,014910
2019-09-19 09:01:00+09:00,2019-09-19,29300,29400,29250,29250,3157,078160
2019-09-19 09:01:00+09:00,2019-09-19,7950,7950,7950,7950,39,049430
2019-09-19 09:01:00+09:00,2019-09-19,1205,1205,1205,1205,25212,092220
2019-09-19 09:01:00+09:00,2019-09-19,25400,25600,25400,25600,238,100030
2019-09-19 09:01:00+09:00,2019-09-19,33350,33550,33350,33550,265,089600
2019-09-19 09:25:00+09:00,2019-09-19,5210,5210,5210,5210,185,225220
2019-09-19 09:01:00+09:00,2019-09-19,8400,8400,8400,8400,304,065680
2019-09-19 09:01:00+09:00,2019-09-19,287,289,287,289,12158,024810
2019-09-19 09:01:00+09:00,2019-09-19,1300,1300,1285,1285,5033,900100
2019-09-19 09:01:00+09:00,2019-09-19,237500,237500,237500,237500,3,001460
2019-09-19 09:01:00+09:00,2019-09-19,2590,2590,2590,2590,12,005160
2019-09-19 09:01:00+09:00,2019-09-19,63000,63100,62600,62600,1156,002790
2019-09-19 09:01:00+09:00,2019-09-19,78900,79100,78900,79000,173,014680
2019-09-19 09:01:00+09:00,2019-09-19,66600,66600,65800,65900,10735,066570
2019-09-19 09:01:00+09:00,2019-09-19,33250,33350,33250,33350,36,251370
2019-09-19 09:07:00+09:00,2019-09-19,14150,14150,14050,14050,53,078000
2019-09-19 09:01:00+09:00,2019-09-19,6690,6690,6660,6690,3309,123010
2019-09-19 09:01:00+09:00,2019-09-19,7200,7200,7200,7200,2,214610
2019-09-19 09:01:00+09:00,2019-09-19,337000,338000,337000,337500,22,002960
2019-09-19 09:01:00+09:00,2019-09-19,64800,64800,64800,64800,11,306200
2019-09-19 09:01:00+09:00,2019-09-19,4750,4810,4750,4810,1577,131400
2019-09-19 09:01:00+09:00,2019-09-19,2525,2550,2525,2550,35,096640
2019-09-19 09:01:00+09:00,2019-09-19,5400,5400,5370,5370,559,044060
2019-09-19 09:01:00+09:00,2019-09-19,3165,3165,3165,3165,99,009160
2019-09-19 09:01:00+09:00,2019-09-19,16150,16200,16150,16200,792,305090
2019-09-19 09:06:00+09:00,2019-09-19,3940,3940,3940,3940,50,049550
2019-09-19 09:01:00+09:00,2019-09-19,45900,45900,45900,45900,21,004450
2019-09-19 09:01:00+09:00,2019-09-19,108500,108500,108000,108500,78,000150
2019-09-19 09:01:00+09:00,2019-09-19,17950,17950,17950,17950,430,293780
2019-09-19 09:01:00+09:00,2019-09-19,31800,31800,31800,31800,13,228670
2019-09-19 09:01:00+09:00,2019-09-19,5990,5990,5990,5990,735,217480
2019-09-19 09:01:00+09:00,2019-09-19,7130,7250,7130,7250,296,237750
2019-09-19 09:01:00+09:00,2019-09-19,1330,1350,1330,1340,94788,197210
2019-09-19 09:01:00+09:00,2019-09-19,10900,10900,10900,10900,51,001500
2019-09-19 09:01:00+09:00,2019-09-19,450,450,447,450,3208,032860
2019-09-19 09:01:00+09:00,2019-09-19,3315,3315,3315,3315,452,151860
2019-09-19 09:01:00+09:00,2019-09-19,2100,2100,2100,2100,3,058850
2019-09-19 09:01:00+09:00,2019-09-19,10450,10550,10450,10550,288,030520
